Date,Open,High,Low,Close,Adj Close,Volume
2019-03-01,71.419998,71.529999,70.769997,71.339996,68.338646,12334000
2019-03-04,71.639999,71.820000,70.279999,71.070000,68.080009,15826500
2019-03-05,71.029999,71.120003,70.639999,70.860001,67.878845,8953800
2019-03-06,70.809998,70.889999,70.400002,70.489998,67.524414,13122100
2019-03-07,70.290001,70.349998,69.589996,69.820000,66.882591,18498300
2019-03-08,68.980003,69.870003,68.839996,69.809998,66.873024,12890700
2019-03-11,70.059998,71.379997,70.059998,71.309998,68.309906,14576900
2019-03-12,71.510002,71.970001,71.290001,71.730003,68.712242,18050600
2019-03-13,72.040001,72.629997,72.000000,72.199997,69.162453,17833600
2019-03-14,72.320000,72.570000,72.150002,72.349998,69.306168,10656600
2019-03-15,72.370003,73.320000,72.320000,72.989998,70.145119,21024500
2019-03-18,73.040001,73.489998,72.849998,73.300003,70.443039,14837600
2019-03-19,73.599998,73.800003,73.160004,73.449997,70.587204,16153100
2019-03-20,73.370003,73.849998,72.809998,73.250000,70.394997,13704300
2019-03-21,73.260002,75.250000,73.250000,75.089996,72.163284,27274100
2019-03-22,74.699997,75.010002,73.290001,73.320000,70.462265,26747400
2019-03-25,73.080002,73.489998,72.529999,73.000000,70.154732,21946900
2019-03-26,73.639999,74.110001,72.970001,73.400002,70.539154,13965100
2019-03-27,73.510002,73.790001,72.339996,72.980003,70.135506,15831200
2019-03-28,73.199997,73.580002,72.830002,73.279999,70.423820,10539700
2019-03-29,73.889999,74.029999,73.529999,74.000000,71.115768,14347200
2019-04-01,74.720001,75.099998,74.300003,75.010002,72.086411,12590500
2019-04-02,75.070000,75.370003,74.839996,75.269997,72.336273,11787100
2019-04-03,75.720001,76.260002,75.580002,75.879997,72.922501,13869000
2019-04-04,75.849998,76.050003,75.110001,75.559998,72.614960,11503100
2019-04-05,75.809998,76.000000,75.680000,75.919998,72.960915,6709800
2019-04-08,75.739998,76.250000,75.419998,76.209999,73.239624,7309900
2019-04-09,75.879997,76.160004,75.680000,75.849998,72.893661,13440100
2019-04-10,75.919998,76.400002,75.879997,76.379997,73.403000,8617400
2019-04-11,76.540001,76.559998,76.120003,76.279999,73.306892,7697300
2019-04-12,76.709999,76.809998,76.279999,76.809998,73.816231,8555000
2019-04-15,76.809998,77.000000,76.370003,76.779999,73.787399,9910700
2019-04-16,77.019997,77.250000,76.800003,77.169998,74.162201,9609300
2019-04-17,77.660004,77.699997,77.220001,77.599998,74.575455,12247900
2019-04-18,77.769997,77.839996,77.239998,77.820000,74.786888,11491900
2019-04-22,77.459999,78.029999,77.389999,78.000000,74.959854,8084400
2019-04-23,78.120003,78.949997,78.040001,78.849998,75.776733,16692800
2019-04-24,78.910004,79.239998,78.760002,78.879997,75.805550,10938300
2019-04-25,79.239998,79.459999,78.440002,78.860001,75.786346,11387600
2019-04-26,78.379997,78.580002,77.720001,78.559998,75.498039,11050200
2019-04-29,78.570000,78.830002,78.489998,78.580002,75.517242,10613200
2019-04-30,78.540001,78.820000,78.099998,78.709999,75.642197,18842900
2019-05-01,79.500000,79.699997,78.500000,78.510002,75.449974,15446800
2019-05-02,78.489998,79.059998,77.680000,78.099998,75.055954,24988800
2019-05-03,78.379997,78.910004,78.269997,78.839996,75.767120,13288300
2019-05-06,76.959999,78.360001,76.660004,78.230003,75.180901,13022500
2019-05-07,77.349998,77.650002,75.849998,76.550003,73.566368,20625600
2019-05-08,76.300003,77.120003,76.169998,76.459999,73.479881,13667300
2019-05-09,75.510002,76.190002,74.660004,75.940002,72.980164,19300900
2019-05-10,75.449997,76.519997,74.360001,76.180000,73.210808,19596200
2019-05-13,74.029999,74.470001,73.099998,73.309998,70.452652,25461200
2019-05-14,73.680000,74.949997,73.620003,74.489998,71.586662,18404300
2019-05-15,73.970001,75.529999,73.849998,75.300003,72.365105,15048600
2019-05-16,75.349998,76.540001,75.250000,75.989998,73.028206,15444700
2019-05-17,75.209999,76.400002,75.199997,75.379997,72.441971,13543900
2019-05-20,74.110001,74.690002,73.709999,74.070000,71.183029,14674600
2019-05-21,74.849998,75.220001,74.680000,74.980003,72.057571,14841100
2019-05-22,74.489998,75.040001,74.449997,74.589996,71.682762,11521100
2019-05-23,73.580002,73.620003,72.739998,73.279999,70.423820,16085700
2019-05-24,73.680000,74.059998,73.220001,73.300003,70.443039,11750000
2019-05-28,73.529999,74.000000,73.050003,73.089996,70.241234,25772800
2019-05-29,72.550003,73.010002,72.169998,72.660004,69.827995,14754800
2019-05-30,72.830002,73.260002,72.610001,73.110001,70.260460,11420500
2019-05-31,72.230003,72.570000,71.860001,71.889999,69.088020,12039800
2019-06-03,72.000000,72.400002,70.150002,70.629997,67.877121,19703700
2019-06-04,71.529999,72.989998,71.169998,72.989998,70.145119,15096200
2019-06-05,73.959999,74.110001,73.099998,73.940002,71.058098,14395800
2019-06-06,74.139999,74.949997,73.800003,74.800003,71.884583,11922500
2019-06-07,75.190002,76.639999,75.040001,76.190002,73.220413,11992100
2019-06-10,76.739998,77.690002,76.739998,76.970001,73.970001,13463800
2019-06-11,77.750000,77.830002,76.529999,76.970001,73.970001,11550100
2019-06-12,76.599998,76.809998,76.360001,76.540001,73.556747,7596900
2019-06-13,76.809998,77.040001,76.489998,76.769997,73.777794,9867400
2019-06-14,76.070000,76.349998,75.769997,76.099998,73.133911,8441700
2019-06-17,76.150002,76.540001,75.989998,76.160004,73.191566,9351100
2019-06-18,76.970001,77.919998,76.730003,77.540001,74.517784,16181200
2019-06-19,77.739998,78.019997,77.209999,77.820000,74.786888,12371200
2019-06-20,78.959999,79.220001,78.300003,78.959999,75.882439,13891900
